Volatility 3 Framework 2.26.2

Offset	Name
0xc90c0868c2d0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\libEGL.dll
0xc90c0868c460	\LOCAL\mojo.5488.5628.6065999883810615212
0xc90c0868c5f0	\Windows\System32\mf.dll
0xc90c0868c780	\Windows\System32\Windows.Shell.ServiceHostBuilder.dll
0xc90c0868c910	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\Locales\en-US.pak
0xc90c0868caa0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\vulkan-1.dll
0xc90c0868cc30	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\Locales\en-US.pak
0xc90c0868cdc0	\CMNotify
0xc90c0868d400	\LOCAL\mojo.external_task_manager_5488
0xc90c0868d590	\Endpoint
0xc90c0868d720	\Windows\System32\modernexecserver.dll
0xc90c0868d8b0	\CMApi
0xc90c0868da40	\Windows\System32\ActivationManager.dll
0xc90c0868dd60	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0868def0	\Windows\System32\WpnUserService.dll
0xc90c0868e080	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0xc90c0868e210	\Windows\System32\svchost.exe
0xc90c0868e3a0	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0868e530	\Windows\System32\cdp.dll
0xc90c0868e6c0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\SharedStorage-wal
0xc90c0868e850	\LOCAL\mojo.5488.5628.7231552286312410423
0xc90c0868e9e0	\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
0xc90c0868eb70	\$Directory
0xc90c0868ed00	\Windows\System32\en-US\svchost.exe.mui
0xc90c0868f1b0	\Windows\System32
0xc90c0868f340	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\vk_swiftshader.dll
0xc90c0868f4d0	\Windows\System32\windowsudk.shellcommon.dll
0xc90c0868f660	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\IndexedDB\https_ntp.msn.com_0.indexeddb.leveldb\LOG
0xc90c0868f7f0	\Windows\System32\Faultrep.dll
0xc90c0868f980	\LOCAL\mojo.5488.5628.11312760759664883993
0xc90c0868fca0	\Windows\System32\ClipboardServer.dll
0xc90c0868fe30	\Windows\System32\AppointmentActivation.dll
0xc90c08690150	\Windows\Fonts\consola.ttf
0xc90c086902e0	\$Directory
0xc90c08690600	\Windows\System32\OpcServices.dll
0xc90c08690790	\Windows\System32\tokenbinding.dll
0xc90c08690920	\CMNotify
0xc90c08690ab0	\Windows\System32\taskhostw.exe
0xc90c08690dd0	\Windows\SysWOW64\msasn1.dll
0xc90c086910f0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\LOG
0xc90c08691280	\$Directory
0xc90c08691410	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\resources.pak
0xc90c08691730	\$Directory
0xc90c08691a50	\Windows\System32\en-US\taskhostw.exe.mui
0xc90c08691be0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\LOCK
0xc90c08692090	\Windows\System32
0xc90c08692540	\Windows\System32\gamestreamingext.dll
0xc90c086926d0	\Windows\Registration\R000000000006.clb
0xc90c08692860	\$Directory
0xc90c08692d10	\Windows\Registration\R000000000006.clb
0xc90c08692ea0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm
0xc90c086931c0	\$Directory
0xc90c086934e0	\Windows\System32\ExecModelClient.dll
0xc90c08693670	\Windows\System32\PlaySndSrv.dll
0xc90c08693990	\Windows\System32\notificationplatformcomponent.dll
0xc90c08693b20	\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll
0xc90c08693cb0	\Users\Elon\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp
0xc90c08693e40	\Windows\System32\ShareHost.dll
0xc90c08694160	\$Directory
0xc90c08694610	\Users\Elon\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.jfm
0xc90c086947a0	\Windows\System32\QuietHours.dll
0xc90c08694930	\Windows\System32\en-US\ESENT.dll.mui
0xc90c08694ac0	\Windows\System32\MsCtfMonitor.dll
0xc90c08694c50	\Windows\System32\msutb.dll
0xc90c08694de0	\Windows\Fonts\consola.ttf
0xc90c08695100	\Windows\Fonts\consolab.ttf
0xc90c08695290	\Windows\Fonts\consolai.ttf
0xc90c08695420	\Windows\System32\en-US\MsCtfMonitor.dll.mui
0xc90c086955b0	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c08695740	\Windows\System32\AppContracts.dll
0xc90c086958d0	\Windows\System32\AppxPackaging.dll
0xc90c08695a60	\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx
0xc90c08695bf0	\Windows\System32\wlidprov.dll
0xc90c08695d80	\$Directory
0xc90c086960a0	\Windows\System32\TabSvc.dll
0xc90c086963c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx
0xc90c08696550	\Windows\System32\ctfmon.exe
0xc90c086966e0	\Windows\System32\BackgroundMediaPolicy.dll
0xc90c08696870	\Users\Elon\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-shm
0xc90c08696a00	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0xc90c08696b90	\Users\Elon\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db
0xc90c08696d20	\Users\Elon\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal
0xc90c08696eb0	\CMNotify
0xc90c0879eb40	\Windows\System32\config\DRIVERS.LOG2
0xc90c0879f3e0	\Windows\System32\config\DRIVERS{53b39e70-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0xc90c0879f550	\Device\HarddiskVolume3\Windows\System32\config\DRIVERS{53b39e70-18c4-11ea-a811-000d3aa4692b}.TM
0xc90c0879f9a0	\Windows\System32\config\DRIVERS.LOG1
0xc90c0879fb10	\Windows\System32\config\DRIVERS{53b39e70-18c4-11ea-a811-000d3aa4692b}.TM.blf
0xc90c087a0240	\Windows\System32\config\DRIVERS
0xc90c087a0690	\Windows\System32\config\DRIVERS{53b39e70-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0xc90c087a0c50	\Device\HarddiskVolume3\Windows\System32\config\DRIVERS{53b39e70-18c4-11ea-a811-000d3aa4692b}.TM
0xc90c087b97a0	\$NonCachedIo
0xc90c08845150	\Windows\System32\AudioSes.dll
0xc90c088452e0	\Windows\System32\C_1250.NLS
0xc90c08845470	\Windows\System32\twinui.appcore.dll
0xc90c08845600	\Windows\System32\C_1251.NLS
0xc90c08845790	\Windows\System32\PackageStateChangeHandler.dll
0xc90c08845920	\Windows\System32\UiaManager.dll
0xc90c08845ab0	\Windows\System32\InputService.dll
0xc90c08845c40	\$Directory
0xc90c08845dd0	\Windows\System32\en-US\ctfmon.exe.mui
0xc90c088460f0	\CMNotify
0xc90c08846280	\CMApi
0xc90c08846410	\Windows\System32\execmodelproxy.dll
0xc90c088465a0	\Windows\System32\container.dll
0xc90c08846730	\Windows\System32\mssrch.dll
0xc90c088468c0	\Windows\System32\TextInputMethodFormatter.dll
0xc90c08846a50	\Windows\System32
0xc90c08846be0	\Windows\System32\SebBackgroundManagerPolicy.dll
0xc90c08846d70	\Windows\System32\MTFServer.dll
0xc90c08847090	\Windows\System32\SmartCardBackgroundPolicy.dll
0xc90c088473b0	\Windows\System32\InputLocaleManager.dll
0xc90c08847540	\Windows\System32\wshbth.dll
0xc90c088476d0	\Windows\System32\C_1256.NLS
0xc90c088479f0	\Windows\System32\Windows.System.Launcher.dll
0xc90c08847b80	\Windows\System32\tquery.dll
0xc90c08847d10	\Windows\System32\daxexec.dll
0xc90c08847ea0	\Windows\System32\shutdownux.dll
0xc90c088481c0	\Windows\System32\C_1254.NLS
0xc90c08848350	\$Directory
0xc90c088484e0	\$Directory
0xc90c08848670	\Windows\System32\en-US\crypt32.dll.mui
0xc90c08848cb0	\Windows\System32\AppResolver.dll
0xc90c08848e40	\Windows\System32\AppExtension.dll
0xc90c08849160	\Windows\System32
0xc90c088492f0	\Windows\System32\MTF.dll
0xc90c08849480	\Windows\System32\CoreShellExtFramework.dll
0xc90c08849610	\Windows\System32\en-US\crypt32.dll.mui
0xc90c088497a0	\Windows\System32\cdpsvc.dll
0xc90c08849930	\Windows\System32\mfreadwrite.dll
0xc90c08849ac0	\Endpoint
0xc90c08849c50	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1
0xc90c0884a100	\Windows\System32\Windows.StateRepositoryClient.dll
0xc90c0884a290	\Windows\System32\C_1253.NLS
0xc90c0884a740	\Windows\Registration\R000000000006.clb
0xc90c0884a8d0	\Windows\System32\keyiso.dll
0xc90c0884abf0	\Windows\System32\TileDataRepository.dll
0xc90c0884b0a0	\Windows\Registration\R000000000006.clb
0xc90c0884b3c0	\Windows\System32\TaskFlowDataEngine.dll
0xc90c0884b870	\Windows\Fonts
0xc90c0884bb90	\$Directory
0xc90c0884beb0	\Windows\System32\wpnapps.dll
0xc90c0884c4f0	\Windows\System32\wpnclient.dll
0xc90c0884c680	\Windows\en-US\explorer.exe.mui
0xc90c0884c9a0	\Windows\System32\en-US\winmm.dll.mui
0xc90c0884ccc0	\Endpoint
0xc90c0884ce50	\Windows\System32\en-US\twinui.pcshell.dll.mui
0xc90c0884d300	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.jfm
0xc90c0884d490	\Program Files\Common Files\microsoft shared\ink\IpsPlugin.dll
0xc90c0884d620	\Windows\System32\Windows.CloudStore.Schema.Shell.dll
0xc90c0884d7b0	\CMNotify
0xc90c0884dad0	\$Directory
0xc90c0884dc60	\$Directory
0xc90c0884ddf0	\gecko.5364.720.6120966779626511427
0xc90c0884e110	\Windows\System32\sbservicetrigger.dll
0xc90c0884e430	\Windows\System32
0xc90c0884e5c0	\Windows\System32\twinapi.dll
0xc90c0884e750	\Windows\System32\mfsvr.dll
0xc90c0884e8e0	\$Directory
0xc90c0884ec00	\$Directory
0xc90c0884f0b0	\CMNotify
0xc90c0884f6f0	\Users\Elon\AppData\Local\Temp\5e847bdf-95df-4be5-8b56-0002aa543115.tmp
0xc90c0884fa10	\Windows\System32\twinui.pcshell.dll
0xc90c0884fba0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\WebStorage\QuotaManager-journal
0xc90c0884fd30	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c0884fec0	\Windows\Registration\R000000000006.clb
0xc90c088501e0	\$Directory
0xc90c08850370	\CMNotify
0xc90c08850500	\$Directory
0xc90c08850820	\Windows\System32\NotificationControllerPS.dll
0xc90c08851180	\Windows\System32\Windows.StateRepositoryBroker.dll
0xc90c088517c0	\Windows\System32\StartTileData.dll
0xc90c08851950	\Windows\System32\msxml6r.dll
0xc90c08851c70	\$Directory
0xc90c08852440	\Endpoint
0xc90c088525d0	\CMNotify
0xc90c08852760	\ProgramData\Microsoft\Windows\Caches\{AC391A0B-B40C-4A09-8F97-17F1E7546BD6}.2.ver0x0000000000000001.db
0xc90c08852c10	\Windows\System32\AppxAllUserStore.dll
0xc90c08852da0	\Windows\System32\en-US\iertutil.dll.mui
0xc90c088530c0	\$Directory
0xc90c088533e0	\Endpoint
0xc90c08853570	\Endpoint
0xc90c08853bb0	\$Directory
0xc90c08853d40	\$ConvertToNonresident
0xc90c08853ed0	\CMNotify
0xc90c08854380	\$Directory
0xc90c08854830	\Windows\System32\msxml6.dll
0xc90c088549c0	\Windows\Fonts\arial.ttf
0xc90c08854b50	\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Admin.evtx
0xc90c08854ce0	\Windows\System32\winspool.drv
0xc90c08855190	\Windows\System32\radardt.dll
0xc90c08855640	\CMNotify
0xc90c088557d0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Operational.evtx
0xc90c08855af0	\Windows\Fonts\arialbd.ttf
0xc90c08855c80	\$Directory
0xc90c08855e10	\Windows\Prefetch\PfPre_91c76047.mkd
0xc90c088562c0	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx
0xc90c08856450	\$Directory
0xc90c088565e0	\Users\Elon\AppData\Local\ConnectedDevicesPlatform\L.Elon\ActivitiesCache.db-wal
0xc90c08856900	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx
0xc90c08856db0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0xc90c088570d0	\Windows\SysWOW64\wldp.dll
0xc90c08857260	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Debug.evtx
0xc90c08857580	\Windows\SysWOW64\windows.storage.dll
0xc90c088578a0	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx
0xc90c08857a30	\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx
0xc90c08857bc0	\Windows\System32\dui70.dll
0xc90c08857d50	\CMNotify
0xc90c08857ee0	\CMApi
0xc90c08858200	\SwDevice
0xc90c08858390	\Windows\System32\spool\prtprocs\x64\winprint.dll
0xc90c08858520	\Windows\System32\en-US\localspl.dll.mui
0xc90c088586b0	\Dev\Query
0xc90c08858840	\lsass
0xc90c088589d0	\Windows\System32\en-US\win32spl.dll.mui
0xc90c08858b60	\Windows\System32\win32spl.dll
0xc90c08858e80	\Windows\System32\FXSMON.dll
0xc90c088591a0	\Windows\System32\AppMon.dll
0xc90c08859330	\Windows\System32\usbmon.dll
0xc90c088594c0	\Windows\System32\CertEnroll.dll
0xc90c08859650	\Windows\System32\APMon.dll
0xc90c088597e0	\Windows\Fonts\arialbi.ttf
0xc90c08859970	\Windows\System32\PrintIsolationProxy.dll
0xc90c08859b00	\Windows\System32\spoolss.dll
0xc90c08859c90	\Windows\System32\tcpmon.dll
0xc90c08859e20	\CMApi
0xc90c0885a140	\CMNotify
0xc90c0885a2d0	\Windows\System32\wsnmp32.dll
0xc90c0885a460	\Windows\System32\snmpapi.dll
0xc90c0885a5f0	\CMNotify
0xc90c0885a780	\Dev\Query
0xc90c0885aaa0	\Dev\Query
0xc90c0885ac30	\Windows\System32\localspl.dll
0xc90c0885adc0	\Windows\System32\sfc_os.dll
0xc90c0885b0e0	\Windows\SysWOW64\wkscli.dll
0xc90c0885b270	\Windows\SysWOW64\netapi32.dll
0xc90c0885b400	\$Directory
0xc90c0885b590	\Windows\Fonts\ariali.ttf
0xc90c0885b720	\Windows\SysWOW64\version.dll
0xc90c0885b8b0	\Windows\CSC
0xc90c0885ba40	裇
0xc90c0885bbd0	\Windows\SysWOW64\wtsapi32.dll
0xc90c0885bd60	\Dev\Query
0xc90c0885bef0	\Windows\CSC\v2.0.6
0xc90c0885c080	\CMNotify
0xc90c0885c210	\Windows\System32\en-US\inetpp.dll.mui
0xc90c0885c3a0	\$MapAttributeValue
0xc90c0885c530	\$Directory
0xc90c0885c6c0	\Windows\CSC\v2.0.6\temp
0xc90c0885c850	\Windows\CSC\v2.0.6\pq
0xc90c0885c9e0	\Dev\Query
0xc90c0885ce90	\Windows\Fonts\ariblk.ttf
0xc90c0885d1b0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_3
0xc90c0885d340	\Windows\System32\inetpp.dll
0xc90c0885d660	\SwDevice
0xc90c0885d7f0	\CMNotify
0xc90c0885db10	\Windows\CSC\v2.0.6\namespace
0xc90c0885dca0	\SwDevice
0xc90c0885de30	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0xc90c0885e2e0	\Windows\System32\spool\drivers\x64\PCC
0xc90c0885e600	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000005.ldb
0xc90c0885e790	\Windows\System32\spool\drivers\x64\PCC
0xc90c0885e920	\$Directory
0xc90c0885eab0	\Windows\System32\en-US\AppXDeploymentServer.dll.mui
0xc90c0885ec40	\Windows\System32\spool\drivers\x64\PCC
0xc90c0885edd0	\Windows\System32\certca.dll
0xc90c0885f280	\Windows\System32\spool\drivers\x64\PCC
0xc90c0885f410	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\EdgeEDrop\EdgeEDropSQLite.db
0xc90c0885fa50	\$Directory
0xc90c0885fbe0	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0885fd70	\SwDevice
0xc90c08860090	\Windows\System32\en-US\crypt32.dll.mui
0xc90c08860220	\Windows\SysWOW64\msvcp110_win.dll
0xc90c088606d0	\Windows\System32\spool\drivers\W32X86\PCC
0xc90c088609f0	\Windows\System32\spool\drivers\W32X86\PCC
0xc90c08860b80	\$Directory
0xc90c08860d10	\Windows\System32\spool\drivers\x64\PCC
0xc90c08860ea0	\$Directory
0xc90c088611c0	\Windows\SysWOW64\netutils.dll
0xc90c08861350	\$Directory
0xc90c08862160	\$Directory
0xc90c08862930	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\000006.log
0xc90c08862de0	\$Directory
0xc90c08863290	\lsass
0xc90c088635b0	\Windows\System32\en-US\msxml6r.dll.mui
0xc90c088646e0	\$Directory
0xc90c08864870	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\LOG
0xc90c08864b90	\Windows\System32\en-US\FXSRESM.dll.mui
0xc90c08864d20	\Windows\SysWOW64\dsreg.dll
0xc90c08a02150	\$Directory
0xc90c08a022e0	\$Directory
0xc90c08a02470	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c08a02600	\$Directory
0xc90c08a02790	\Users\Elon\Desktop\010 Editor.lnk
0xc90c08a02920	\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
0xc90c08a02ab0	\Users\Elon\Desktop\Microsoft Edge.lnk
0xc90c08a02dd0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vccorlib140_app.dll
0xc90c08a030f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c08a03280	\$Directory
0xc90c08a03410	\Windows\SoftwareDistribution\Download\866c81dc840d55ae287b958b3a21c75e\Metadata\wcp.dll
0xc90c08a035a0	\Windows\SysWOW64\kernel.appcore.dll
0xc90c08a03730	\$Directory
0xc90c08a03a50	\Windows\SoftwareDistribution\Download\866c81dc840d55ae287b958b3a21c75e\Metadata\TurboStack.dll
0xc90c08a03be0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\ccba5a5986c77e43.automaticDestinations-ms
0xc90c08a03d70	\Windows\SysWOW64\taskschd.dll
0xc90c08a04090	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll
0xc90c08a043b0	\Windows\SysWOW64\sspicli.dll
0xc90c08a04540	\Windows\SysWOW64\winsta.dll
0xc90c08a046d0	\Windows\Fonts\segoeuiz.ttf
0xc90c08a04860	\Windows\SoftwareDistribution\Download\866c81dc840d55ae287b958b3a21c75e\Metadata\ReserveManager.dll
0xc90c08a049f0	\$Directory
0xc90c08a04b80	\Windows\SysWOW64\apphelp.dll
0xc90c08a04d10	\Windows\SysWOW64\profapi.dll
0xc90c08a04ea0	\Windows\SysWOW64\cryptbase.dll
0xc90c08a051c0	\$Directory
0xc90c08a054e0	\$Directory
0xc90c08a05670	\Windows\System32\bcrypt.dll
0xc90c08a05800	\$Directory
0xc90c08a05990	\Windows\System32\WaaSMedicSvc.dll
0xc90c08a05b20	\Windows\SysWOW64\atlthunk.dll
0xc90c08a05cb0	\$Directory
0xc90c08a05e40	\Users\Public\Desktop\Thunderbird.lnk
0xc90c08a06160	\Users\Elon\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0xc90c08a062f0	\CMNotify
0xc90c08a06610	\$Directory
0xc90c08a067a0	\Users\Elon\AppData\Local\Microsoft\Windows\Explorer\thumbcache_16.db
0xc90c08a06ac0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7d0020536439c656_0
0xc90c08a06de0	\Windows\System32\winbrand.dll
0xc90c08a07100	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\bf541a427babd261_0
0xc90c08a07290	\Windows\System32\Windows.UI.XamlHost.dll
0xc90c08a07420	\Users\Elon\Desktop\desktop.ini
0xc90c08a075b0	\Windows\rescache\_merged\3246022523\1310915276.pri
0xc90c08a07740	\Windows\Fonts\segoeuii.ttf
0xc90c08a078d0	\$Directory
0xc90c08a07a60	\Windows\System32\utcutil.dll
0xc90c08a07bf0	\Windows\System32\Windows.UI.Cred.dll
0xc90c08a07d80	\Windows\SystemResources\Windows.UI.Cred\Windows.UI.Cred.pri
0xc90c08a080a0	\Program Files\Windows NT\Accessories\wordpad.exe
0xc90c08a08230	\$Directory
0xc90c08a083c0	\Windows\System32\midimap.dll
0xc90c08a08550	\Windows\System32\oleaccrc.dll
0xc90c08a086e0	\Windows\Fonts\StaticCache.dat
0xc90c08a08710	蝨ࢠ줌￿蝨ࢠ줌￿
0xc90c08a08870	\Windows\Fonts\segoeui.ttf
0xc90c08a08a00	\Windows\System32\en-US\kernel32.dll.mui
0xc90c08a08b90	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4180.0_x64__cw5n1h2txyewy\ActivationStore.dat
0xc90c08a08d20	\CMApi
0xc90c08a091d0	\Users\desktop.ini
0xc90c08a094f0	\Users\Elon\Documents\desktop.ini
0xc90c08a09680	\Windows\System32\appraiser.dll
0xc90c08a099a0	\Windows\System32\cldapi.dll
0xc90c08a09b30	\Users\Elon\Pictures\desktop.ini
0xc90c08a09e50	\Windows\System32\pcacli.dll
0xc90c08a0a170	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c08a0a300	\Program Files\Windows NT\Accessories\wordpad.exe
0xc90c08a0a490	\Windows\System32\en-US\windows.storage.dll.mui
0xc90c08a0a620	\Users\Elon\Music\desktop.ini
0xc90c08a0a7b0	\Windows\System32\pcadm.dll
0xc90c08a0a940	\Windows\System32\en-US\shell32.dll.mui
0xc90c08a0aad0	\Windows\System32\apisampling.dll
0xc90c08a0adf0	\Windows\System32\en-US\oleaccrc.dll.mui
0xc90c08a0b2a0	\$Directory
0xc90c08a0b430	\CMNotify
0xc90c08a0b5c0	\Windows\System32\oleacc.dll
0xc90c08a0b750	\Windows\Fonts\bahnschrift.ttf
0xc90c08a0b8e0	\Windows\System32\edputil.dll
0xc90c08a0ba70	\Windows\System32\Windows.Security.Integrity.dll
0xc90c08a0bc00	\Windows\System32\regapi.dll
0xc90c08a0bd90	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontSet-S-1-5-21-3274565340-3808842250-3617890653-1001.dat
0xc90c08a0c240	\$Directory
0xc90c08a0c3d0	\CMNotify
0xc90c08a0c560	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c08a0c6f0	\Users\Elon\Videos\desktop.ini
0xc90c08a0c880	\Windows\System32\thumbcache.dll
0xc90c08a0ca10	\Windows\System32\SettingsEnvironment.Desktop.dll
0xc90c08a0cba0	\$Directory
0xc90c08a0cd30	\Windows\System32\winshfhc.dll
0xc90c08a0d1e0	\Windows\System32\windows.immersiveshell.serviceprovider.dll
0xc90c08a0d370	\Windows\System32\ExplorerFrame.dll
0xc90c08a0d500	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-3274565340-3808842250-3617890653-1001.dat
0xc90c08a0d690	\Windows\System32\mssitlb.dll
0xc90c08a0d820	\Users\Elon\OneDrive\desktop.ini
0xc90c08a0d9b0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c08a0db40	\CMNotify
0xc90c08a0dcd0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c08a0e180	\Windows\System32\DataExchange.dll
0xc90c08a0e310	\Windows\System32\en-US\propsys.dll.mui
0xc90c08a0e4a0	\Program Files\Windows NT\Accessories\en-US\wordpad.exe.mui
0xc90c08a0e7c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0xc90c08a0e950	\Windows\System32\en-US\svchost.exe.mui
0xc90c08a0eae0	\Windows\System32\pdh.dll
0xc90c08a0ec70	\Windows\System32\SearchProtocolHost.exe
0xc90c08a0ee00	\Windows\System32\ApplicationFrame.dll
0xc90c08a0f120	\Windows\System32
0xc90c08a0f2b0	\Windows\Prefetch\SVCHOST.EXE-D1FCE59B.pf
0xc90c08a0f440	\Windows\System32\ntshrui.dll
0xc90c08a0f5d0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Wordpad.lnk
0xc90c08a0f760	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c08a0f8f0	\Windows\System32\svchost.exe
